pool_id,Year,MMWR_Week,Date_Collected,Zip_Code,county,county_code,Collected,Tested,WNV,Pools
201-15453,2018,28,12-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15454,2018,28,12-Jul-18,26055,Grand Traverse,26055,1,1,NEG,1
201-15455,2018,28,12-Jul-18,26145,Saginaw,26145,1,1,NEG,1
201-15456,2018,28,12-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15457,2018,28,12-Jul-18,26131,Ontonagon,26131,1,1,NEG,1
201-15458,2018,28,12-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15459,2018,28,12-Jul-18,26047,Emmet,26047,1,1,NEG,1
201-15460,2018,28,12-Jul-18,26009,Antrim,26009,1,1,NEG,1
201-15461,2018,28,12-Jul-18,26059,Hillsdale,26059,1,1,NEG,1
201-15462,2018,28,12-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15463,2018,28,12-Jul-18,26119,Montmorency,26119,1,1,NEG,1
201-15464,2018,28,12-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15465,2018,28,12-Jul-18,26103,Marquette,26103,1,1,NEG,1
201-15466,2018,28,12-Jul-18,26147,St Clair,26147,1,1,NEG,1
201-15467,2018,28,12-Jul-18,26161,Washtenaw,26161,1,1,NEG,1
201-15468,2018,28,12-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15469,2018,28,12-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15470,2018,28,12-Jul-18,26065,Ingham,26065,1,1,NEG,1
201-15471,2018,28,12-Jul-18,26141,Presque Isle,26141,1,1,NEG,1
201-15472,2018,28,12-Jul-18,26119,Montmorency,26119,1,1,NEG,1
201-15473,2018,28,12-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15474,2018,28,12-Jul-18,26053,Gogebic,26053,1,1,NEG,1
201-15475,2018,28,12-Jul-18,26079,Kalkaska,26079,1,1,NEG,1
201-15476,2018,28,12-Jul-18,26075,Jackson,26075,1,1,NEG,1
201-15477,2018,28,12-Jul-18,26019,Benzie,26019,1,1,NEG,1
201-15478,2018,28,12-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15479,2018,28,12-Jul-18,26057,Gratiot,26057,1,1,NEG,1
201-15480,2018,28,12-Jul-18,26119,Montmorency,26119,1,1,NEG,1
201-15481,2018,28,12-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15482,2018,28,12-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15483,2018,28,12-Jul-18,26163,Wayne,26163,1,1,NEG,1
201-15484,2018,28,12-Jul-18,26095,Luce,26095,1,1,NEG,1
201-15485,2018,28,12-Jul-18,26105,Mason,26105,1,1,NEG,1
201-15486,2018,28,12-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15487,2018,28,12-Jul-18,26095,Luce,26095,1,1,NEG,1
201-15488,2018,28,12-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15489,2018,28,12-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15490,2018,28,12-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15491,2018,28,12-Jul-18,26163,Wayne,26163,1,1,NEG,1
201-15492,2018,28,12-Jul-18,26035,Clare,26035,1,1,NEG,1
201-15493,2018,28,12-Jul-18,26051,Gladwin,26051,1,1,NEG,1
201-15494,2018,28,12-Jul-18,26089,Leelanau,26089,1,1,NEG,1
201-15495,2018,28,12-Jul-18,26073,Isabella,26073,1,1,NEG,1
201-15496,2018,28,12-Jul-18,26073,Isabella,26073,1,1,NEG,1
201-15497,2018,28,12-Jul-18,26075,Jackson,26075,1,1,NEG,1
201-15498,2018,28,12-Jul-18,26041,Delta,26041,1,1,NEG,1
201-15499,2018,28,12-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15500,2018,28,12-Jul-18,26043,Dickinson,26043,1,1,NEG,1
201-15501,2018,28,12-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15502,2018,28,12-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15503,2018,28,12-Jul-18,26051,Gladwin,26051,1,1,NEG,1
201-15504,2018,28,12-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15505,2018,28,12-Jul-18,26103,Marquette,26103,1,1,NEG,1
201-15506,2018,28,12-Jul-18,26043,Dickinson,26043,1,1,NEG,1
201-15507,2018,28,12-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15508,2018,28,12-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15509,2018,28,12-Jul-18,26063,Huron,26063,1,1,NEG,1
201-15510,2018,28,12-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15511,2018,28,12-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15512,2018,28,12-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15513,2018,28,12-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15514,2018,28,12-Jul-18,26065,Ingham,26065,1,1,NEG,1
201-15515,2018,28,12-Jul-18,26101,Manistee,26101,1,1,NEG,1
201-15516,2018,28,12-Jul-18,26089,Leelanau,26089,1,1,NEG,1
201-15517,2018,28,12-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15518,2018,28,12-Jul-18,26037,Clinton,26037,1,1,NEG,1
201-15519,2018,28,12-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15520,2018,28,12-Jul-18,26043,Dickinson,26043,1,1,NEG,1
201-15521,2018,28,12-Jul-18,26131,Ontonagon,26131,1,1,NEG,1
201-15522,2018,28,12-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15523,2018,28,12-Jul-18,26119,Montmorency,26119,1,1,NEG,1
201-15524,2018,28,12-Jul-18,26011,Arenac,26011,1,1,NEG,1
201-15525,2018,28,12-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15526,2018,28,12-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15527,2018,28,12-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15528,2018,28,12-Jul-18,26013,Baraga,26013,1,1,NEG,1
201-15529,2018,28,12-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15530,2018,28,12-Jul-18,26067,Ionia,26067,1,1,NEG,1
201-15531,2018,28,12-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15532,2018,28,12-Jul-18,26157,Tuscola,26157,1,1,NEG,1
201-15533,2018,28,12-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15534,2018,28,12-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15535,2018,28,12-Jul-18,26051,Gladwin,26051,1,1,NEG,1
201-15536,2018,28,12-Jul-18,26145,Saginaw,26145,1,1,NEG,1
201-15537,2018,28,12-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15538,2018,28,12-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15539,2018,28,12-Jul-18,26039,Crawford,26039,1,1,NEG,1
201-15540,2018,28,12-Jul-18,26049,Genesee,26049,1,1,NEG,1
201-15541,2018,28,12-Jul-18,26069,Iosco,26069,1,1,NEG,1
201-15542,2018,28,12-Jul-18,26047,Emmet,26047,1,1,NEG,1
201-15543,2018,28,12-Jul-18,26119,Montmorency,26119,1,1,NEG,1
201-15544,2018,28,12-Jul-18,26075,Jackson,26075,1,1,NEG,1
201-15545,2018,28,12-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15546,2018,28,12-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15547,2018,28,12-Jul-18,26091,Lenawee,26091,1,1,NEG,1
201-15548,2018,28,12-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15549,2018,28,12-Jul-18,26001,Alcona,26001,1,1,NEG,1
201-15550,2018,28,13-Jul-18,26111,Midland,26111,1,1,NEG,1
201-15551,2018,28,13-Jul-18,26053,Gogebic,26053,1,1,NEG,1
201-15552,2018,28,13-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15553,2018,28,13-Jul-18,26151,Sanilac,26151,1,1,NEG,1
201-15554,2018,28,13-Jul-18,26133,Osceola,26133,1,1,NEG,1
201-15555,2018,28,13-Jul-18,26115,Monroe,26115,1,1,POS,1
201-15556,2018,28,14-Jul-18,26061,Houghton,26061,1,1,NEG,1
201-15557,2018,28,14-Jul-18,26055,Grand Traverse,26055,1,1,NEG,1
201-15558,2018,28,15-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15559,2018,28,15-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15560,2018,28,15-Jul-18,26161,Washtenaw,26161,1,1,NEG,1
201-15561,2018,28,15-Jul-18,26037,Clinton,26037,1,1,POS,1
201-15562,2018,28,16-Jul-18,26095,Luce,26095,1,1,POS,1
201-15563,2018,28,16-Jul-18,26009,Antrim,26009,1,1,NEG,1
201-15564,2018,28,16-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15565,2018,28,16-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15566,2018,28,16-Jul-18,26147,St Clair,26147,1,1,NEG,1
201-15567,2018,28,16-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15568,2018,28,16-Jul-18,26131,Ontonagon,26131,1,1,NEG,1
201-15569,2018,28,16-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15570,2018,28,16-Jul-18,26117,Montcalm,26117,1,1,NEG,1
201-15571,2018,28,16-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15572,2018,28,16-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15573,2018,28,16-Jul-18,26097,Mackinac,26097,1,1,NEG,1
201-15574,2018,28,16-Jul-18,26063,Huron,26063,1,1,NEG,1
201-15575,2018,28,16-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15576,2018,28,16-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15577,2018,28,16-Jul-18,26055,Grand Traverse,26055,1,1,NEG,1
201-15578,2018,28,16-Jul-18,26155,Shiawassee,26155,1,1,NEG,1
201-15579,2018,28,16-Jul-18,26111,Midland,26111,1,1,NEG,1
201-15580,2018,28,16-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15581,2018,28,16-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15582,2018,28,16-Jul-18,26109,Menominee,26109,1,1,NEG,1
201-15583,2018,28,16-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15584,2018,28,16-Jul-18,26117,Montcalm,26117,1,1,NEG,1
201-15585,2018,28,16-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15586,2018,28,16-Jul-18,26127,Oceana,26127,1,1,NEG,1
201-15587,2018,28,16-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15588,2018,28,16-Jul-18,26059,Hillsdale,26059,1,1,NEG,1
201-15589,2018,28,16-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15590,2018,28,16-Jul-18,26089,Leelanau,26089,1,1,NEG,1
201-15591,2018,28,16-Jul-18,26031,Cheboygan,26031,1,1,NEG,1
201-15592,2018,28,16-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15593,2018,28,16-Jul-18,26089,Leelanau,26089,1,1,NEG,1
201-15594,2018,28,16-Jul-18,26031,Cheboygan,26031,1,1,NEG,1
201-15595,2018,28,16-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15596,2018,28,16-Jul-18,26145,Saginaw,26145,1,1,NEG,1
201-15597,2018,28,16-Jul-18,26027,Cass,26027,1,1,NEG,1
201-15598,2018,28,16-Jul-18,26063,Huron,26063,1,1,NEG,1
201-15599,2018,28,16-Jul-18,26163,Wayne,26163,1,1,NEG,1
201-15600,2018,28,16-Jul-18,26157,Tuscola,26157,1,1,NEG,1
201-15601,2018,28,16-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15602,2018,28,16-Jul-18,26005,Allegan,26005,1,1,NEG,1
201-15603,2018,28,16-Jul-18,26095,Luce,26095,1,1,NEG,1
201-15604,2018,28,16-Jul-18,26061,Houghton,26061,1,1,POS,1
201-15605,2018,28,17-Jul-18,26025,Calhoun,26025,1,1,POS,1
201-15606,2018,28,17-Jul-18,26065,Ingham,26065,1,1,POS,1
201-15607,2018,28,17-Jul-18,26155,Shiawassee,26155,1,1,NEG,1
201-15608,2018,28,17-Jul-18,26163,Wayne,26163,1,1,NEG,1
201-15609,2018,28,17-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15610,2018,28,17-Jul-18,26137,Otsego,26137,1,1,NEG,1
201-15611,2018,28,17-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15612,2018,28,17-Jul-18,26073,Isabella,26073,1,1,NEG,1
201-15613,2018,28,17-Jul-18,26065,Ingham,26065,1,1,NEG,1
201-15614,2018,28,17-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15615,2018,28,17-Jul-18,26045,Eaton,26045,1,1,NEG,1
201-15616,2018,28,17-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15617,2018,28,17-Jul-18,26029,Charlevoix,26029,1,1,NEG,1
201-15618,2018,28,17-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15619,2018,28,17-Jul-18,26085,Lake,26085,1,1,NEG,1
201-15620,2018,28,17-Jul-18,26155,Shiawassee,26155,1,1,NEG,1
201-15621,2018,28,17-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15622,2018,28,17-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15623,2018,28,17-Jul-18,26141,Presque Isle,26141,1,1,NEG,1
201-15624,2018,28,17-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15625,2018,28,17-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15626,2018,28,17-Jul-18,26035,Clare,26035,1,1,NEG,1
201-15627,2018,28,17-Jul-18,26097,Mackinac,26097,1,1,NEG,1
201-15628,2018,28,17-Jul-18,26069,Iosco,26069,1,1,NEG,1
201-15629,2018,28,17-Jul-18,26161,Washtenaw,26161,1,1,NEG,1
201-15630,2018,28,17-Jul-18,26059,Hillsdale,26059,1,1,NEG,1
201-15631,2018,28,17-Jul-18,26079,Kalkaska,26079,1,1,NEG,1
201-15632,2018,28,17-Jul-18,26137,Otsego,26137,1,1,NEG,1
201-15633,2018,28,17-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15634,2018,28,17-Jul-18,26011,Arenac,26011,1,1,NEG,1
201-15635,2018,28,17-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15636,2018,28,17-Jul-18,26137,Otsego,26137,1,1,NEG,1
201-15637,2018,28,17-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15638,2018,28,17-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15639,2018,28,17-Jul-18,26101,Manistee,26101,1,1,NEG,1
201-15640,2018,28,17-Jul-18,26091,Lenawee,26091,1,1,NEG,1
201-15641,2018,28,17-Jul-18,26101,Manistee,26101,1,1,NEG,1
201-15642,2018,28,17-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15643,2018,28,17-Jul-18,26103,Marquette,26103,1,1,NEG,1
201-15644,2018,28,17-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15645,2018,28,17-Jul-18,26061,Houghton,26061,1,1,NEG,1
201-15646,2018,28,17-Jul-18,26001,Alcona,26001,1,1,NEG,1
201-15647,2018,28,17-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15648,2018,28,17-Jul-18,26047,Emmet,26047,1,1,NEG,1
201-15649,2018,28,17-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15650,2018,28,17-Jul-18,26035,Clare,26035,1,1,NEG,1
201-15651,2018,28,17-Jul-18,26009,Antrim,26009,1,1,NEG,1
201-15652,2018,28,17-Jul-18,26013,Baraga,26013,1,1,NEG,1
201-15653,2018,28,17-Jul-18,26087,Lapeer,26087,1,1,NEG,1
201-15654,2018,28,17-Jul-18,26041,Delta,26041,1,1,NEG,1
201-15655,2018,28,17-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15656,2018,28,17-Jul-18,26105,Mason,26105,1,1,NEG,1
201-15657,2018,28,17-Jul-18,26007,Alpena,26007,1,1,NEG,1
201-15658,2018,28,17-Jul-18,26059,Hillsdale,26059,1,1,NEG,1
201-15659,2018,28,17-Jul-18,26073,Isabella,26073,1,1,NEG,1
201-15660,2018,28,17-Jul-18,26057,Gratiot,26057,1,1,NEG,1
201-15661,2018,28,17-Jul-18,26043,Dickinson,26043,1,1,NEG,1
201-15662,2018,28,17-Jul-18,26065,Ingham,26065,1,1,NEG,1
201-15663,2018,28,17-Jul-18,26109,Menominee,26109,1,1,NEG,1
201-15664,2018,28,17-Jul-18,26161,Washtenaw,26161,1,1,NEG,1
201-15665,2018,28,17-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15666,2018,28,17-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15667,2018,28,17-Jul-18,26075,Jackson,26075,1,1,NEG,1
201-15668,2018,28,17-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15669,2018,28,17-Jul-18,26141,Presque Isle,26141,1,1,NEG,1
201-15670,2018,28,17-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15671,2018,28,17-Jul-18,26051,Gladwin,26051,1,1,NEG,1
201-15672,2018,28,17-Jul-18,26089,Leelanau,26089,1,1,NEG,1
201-15673,2018,28,17-Jul-18,26091,Lenawee,26091,1,1,NEG,1
201-15674,2018,28,17-Jul-18,26075,Jackson,26075,1,1,POS,1
201-15675,2018,28,18-Jul-18,26097,Mackinac,26097,1,1,POS,1
201-15676,2018,28,18-Jul-18,26041,Delta,26041,1,1,NEG,1
201-15677,2018,28,18-Jul-18,26061,Houghton,26061,1,1,NEG,1
201-15678,2018,28,18-Jul-18,26013,Baraga,26013,1,1,NEG,1
201-15679,2018,28,18-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15680,2018,28,18-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15681,2018,28,18-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15682,2018,28,18-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15683,2018,28,18-Jul-18,26045,Eaton,26045,1,1,NEG,1
201-15684,2018,28,18-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15685,2018,28,18-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15686,2018,28,18-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15687,2018,28,18-Jul-18,26065,Ingham,26065,1,1,NEG,1
201-15688,2018,28,18-Jul-18,26119,Montmorency,26119,1,1,NEG,1
201-15689,2018,28,18-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15690,2018,28,18-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15691,2018,28,18-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15692,2018,28,18-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15693,2018,28,18-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15694,2018,28,18-Jul-18,26013,Baraga,26013,1,1,NEG,1
201-15695,2018,28,18-Jul-18,26031,Cheboygan,26031,1,1,NEG,1
201-15696,2018,28,18-Jul-18,26149,St Joseph,26149,1,1,NEG,1
201-15697,2018,28,18-Jul-18,26041,Delta,26041,1,1,NEG,1
201-15698,2018,28,18-Jul-18,26137,Otsego,26137,1,1,NEG,1
201-15699,2018,28,18-Jul-18,26073,Isabella,26073,1,1,NEG,1
201-15700,2018,28,18-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15701,2018,28,18-Jul-18,26153,Schoolcraft,26153,1,1,NEG,1
201-15702,2018,28,18-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15703,2018,28,18-Jul-18,26047,Emmet,26047,1,1,NEG,1
201-15704,2018,28,18-Jul-18,26029,Charlevoix,26029,1,1,NEG,1
201-15705,2018,28,18-Jul-18,26091,Lenawee,26091,1,1,NEG,1
201-15706,2018,28,18-Jul-18,26111,Midland,26111,1,1,NEG,1
201-15707,2018,28,18-Jul-18,26079,Kalkaska,26079,1,1,NEG,1
201-15708,2018,28,18-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15709,2018,28,18-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15710,2018,28,18-Jul-18,26003,Alger,26003,1,1,NEG,1
201-15711,2018,28,18-Jul-18,26019,Benzie,26019,1,1,NEG,1
201-15712,2018,28,18-Jul-18,26143,Roscommon,26143,1,1,NEG,1
201-15713,2018,28,18-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15714,2018,28,18-Jul-18,26111,Midland,26111,1,1,NEG,1
201-15715,2018,28,18-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15716,2018,28,18-Jul-18,26047,Emmet,26047,1,1,NEG,1
201-15717,2018,28,18-Jul-18,26127,Oceana,26127,1,1,NEG,1
201-15718,2018,28,18-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15719,2018,28,18-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15720,2018,28,18-Jul-18,26001,Alcona,26001,1,1,NEG,1
201-15721,2018,28,18-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15722,2018,28,18-Jul-18,26037,Clinton,26037,1,1,NEG,1
201-15723,2018,28,18-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15724,2018,28,18-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15725,2018,28,18-Jul-18,26061,Houghton,26061,1,1,NEG,1
201-15726,2018,28,18-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15727,2018,28,18-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15728,2018,28,18-Jul-18,26101,Manistee,26101,1,1,NEG,1
201-15729,2018,28,18-Jul-18,26001,Alcona,26001,1,1,NEG,1
201-15730,2018,28,18-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15731,2018,28,18-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15732,2018,28,18-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15733,2018,28,18-Jul-18,26027,Cass,26027,1,1,NEG,1
201-15734,2018,28,18-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15735,2018,28,18-Jul-18,26045,Eaton,26045,1,1,NEG,1
201-15736,2018,28,18-Jul-18,26115,Monroe,26115,1,1,NEG,1
201-15737,2018,28,18-Jul-18,26115,Monroe,26115,1,1,NEG,1
201-15738,2018,28,18-Jul-18,26157,Tuscola,26157,1,1,NEG,1
201-15739,2018,28,18-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15740,2018,28,18-Jul-18,26121,Muskegon,26121,1,1,NEG,1
201-15741,2018,28,18-Jul-18,26005,Allegan,26005,1,1,NEG,1
201-15742,2018,28,18-Jul-18,26019,Benzie,26019,1,1,NEG,1
201-15743,2018,28,18-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15744,2018,28,18-Jul-18,26027,Cass,26027,1,1,NEG,1
201-15745,2018,28,18-Jul-18,26133,Osceola,26133,1,1,NEG,1
201-15746,2018,28,18-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15747,2018,28,18-Jul-18,26071,Iron,26071,1,1,NEG,1
201-15748,2018,28,18-Jul-18,26073,Isabella,26073,1,1,NEG,1
201-15749,2018,28,18-Jul-18,26027,Cass,26027,1,1,NEG,1
201-15750,2018,28,18-Jul-18,26023,Branch,26023,1,1,NEG,1
201-15751,2018,28,18-Jul-18,26051,Gladwin,26051,1,1,NEG,1
201-15752,2018,28,18-Jul-18,26001,Alcona,26001,1,1,NEG,1
201-15753,2018,28,18-Jul-18,26125,Oakland,26125,1,1,NEG,1
201-15754,2018,28,18-Jul-18,26159,Van Buren,26159,1,1,NEG,1
201-15755,2018,28,18-Jul-18,26027,Cass,26027,1,1,NEG,1
201-15756,2018,28,18-Jul-18,26021,Berrien,26021,1,1,NEG,1
201-15757,2018,28,18-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15758,2018,28,18-Jul-18,26123,Newaygo,26123,1,1,NEG,1
201-15759,2018,28,18-Jul-18,26099,Macomb,26099,1,1,NEG,1
201-15760,2018,28,18-Jul-18,26107,Mecosta,26107,1,1,NEG,1
201-15761,2018,28,18-Jul-18,26145,Saginaw,26145,1,1,NEG,1
201-15762,2018,28,18-Jul-18,26053,Gogebic,26053,1,1,NEG,1
201-15763,2018,28,18-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15764,2018,28,18-Jul-18,26115,Monroe,26115,1,1,NEG,1
201-15765,2018,28,18-Jul-18,26089,Leelanau,26089,1,1,NEG,1
201-15766,2018,28,18-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15767,2018,28,18-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15768,2018,28,18-Jul-18,26123,Newaygo,26123,1,1,POS,1
201-15769,2018,28,19-Jul-18,26107,Mecosta,26107,1,1,POS,1
201-15770,2018,28,19-Jul-18,26027,Cass,26027,1,1,NEG,1
201-15771,2018,28,19-Jul-18,26065,Ingham,26065,1,1,NEG,1
201-15772,2018,28,19-Jul-18,26095,Luce,26095,1,1,NEG,1
201-15773,2018,28,19-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15774,2018,28,19-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15775,2018,28,19-Jul-18,26131,Ontonagon,26131,1,1,NEG,1
201-15776,2018,28,19-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15777,2018,28,19-Jul-18,26113,Missaukee,26113,1,1,NEG,1
201-15778,2018,28,19-Jul-18,26017,Bay,26017,1,1,NEG,1
201-15779,2018,28,19-Jul-18,26015,Barry,26015,1,1,NEG,1
201-15780,2018,28,19-Jul-18,26025,Calhoun,26025,1,1,NEG,1
201-15781,2018,28,19-Jul-18,26105,Mason,26105,1,1,NEG,1
201-15782,2018,28,19-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15783,2018,28,19-Jul-18,26149,St Joseph,26149,1,1,NEG,1
201-15784,2018,28,19-Jul-18,26129,Ogemaw,26129,1,1,NEG,1
201-15785,2018,28,19-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15786,2018,28,19-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15787,2018,28,19-Jul-18,26085,Lake,26085,1,1,NEG,1
201-15788,2018,28,19-Jul-18,26165,Wexford,26165,1,1,NEG,1
201-15789,2018,28,19-Jul-18,26139,Ottawa,26139,1,1,NEG,1
201-15790,2018,28,19-Jul-18,26101,Manistee,26101,1,1,NEG,1
201-15791,2018,28,19-Jul-18,26033,Chippewa,26033,1,1,NEG,1
201-15792,2018,28,19-Jul-18,26145,Saginaw,26145,1,1,NEG,1
201-15793,2018,28,19-Jul-18,26083,Keweenaw,26083,1,1,NEG,1
201-15794,2018,28,19-Jul-18,26135,Oscoda,26135,1,1,NEG,1
201-15795,2018,28,19-Jul-18,26097,Mackinac,26097,1,1,NEG,1
201-15796,2018,28,19-Jul-18,26081,Kent,26081,1,1,NEG,1
201-15797,2018,28,19-Jul-18,26145,Saginaw,26145,1,1,NEG,1
201-15798,2018,28,19-Jul-18,26077,Kalamazoo,26077,1,1,NEG,1
201-15799,2018,28,19-Jul-18,26029,Charlevoix,26029,1,1,NEG,1
201-15800,2018,28,19-Jul-18,26045,Eaton,26045,1,1,NEG,1
201-15801,2018,28,19-Jul-18,26143,Roscommon,26143,1,1,NEG,1
201-15802,2018,28,19-Jul-18,26093,Livingston,26093,1,1,NEG,1
201-15803,2018,28,19-Jul-18,26087,Lapeer,26087,1,1,NEG,1
201-15804,2018,28,19-Jul-18,26137,Otsego,26137,1,1,NEG,1
201-15805,2018,28,19-Jul-18,26001,Alcona,26001,1,1,NEG,1
